Job Id,Job URL,Job Title,Company,Job Industry,Job Sub Industry,Job Description,Job Employment Type,Job Minimum Experience,Job Salary Range,Skills,Job Posting Date,Location
92133709,https://sg.jobstreet.com/job/92133709?ref=search-standalone&type=standard&origin=jobTitle#sol=f2e629975f901459a219c88c3c5767f1d3eaef00,IT Support Officer,NEX VENTURE ,Information & Communication Technology,Help Desk & IT Support,"About the RoleNEX VENTURE is looking for IT Support Officers to join our technical support team.This role is suitable for candidates who are keen to build a career in IT support. You will support our clients by resolving hardware, software, network, and general IT issues in a professional and timely manner. Fresh graduates and candidates with basic IT support experience are welcome to apply.Key ResponsibilitiesYou will be responsible for:Responding to client IT support requests in a timely and professional mannerTroubleshooting basic hardware, software, email, printer, network, and user access issuesAssisting with onsite and remote support when requiredSupporting installation, configuration, and maintenance of IT equipmentRecording support activities, service updates, and job status clearly in the company systemEscalating complex issues to senior engineers when neededAssisting with preventive maintenance, system checks, and client IT documentationCommunicating with clients politely and clearly, including explaining technical issues in simple termsSupporting the team in IT projects, system upgrades, and implementation workRequirementsWe are looking for candidates who have:NITEC, Higher NITEC, Diploma, or equivalent qualification in IT, Computer Engineering, Electronics, or related fieldFresh graduates are welcome to apply0 to 2 years of IT support, helpdesk, desktop support, or technical support experienceBasic understanding of computers, Windows, Microsoft 365, networking, printers, and common business IT systemsGood problem-solving attitude and willingness to learnAble to communicate clearly with clients and team membersAble to work independently after training, while also supporting the teamGood to HaveThe following will be an advantage, but not compulsory:Basic networking knowledge, such as IP address, Wi-Fi, router, switch, firewall, or VPNExperience with Microsoft 365, Windows Server, backup systems, or antivirus solutionsIT certifications such as CompTIA A+, Network+, Microsoft, or ITILClass 3 driving licenceWhat We OfferAt NEX VENTURE, we provide:On-the-job training and guidance from senior team membersExposure to real client environments and business IT systemsOpportunity to grow into roles such as IT Support Engineer, System Engineer, or Client Support SpecialistSupportive team environmentCareer development for candidates who show a good attitude, responsibility, and technical improvementAbout NEX VENTURENEX VENTURE is a Singapore-based business IT solutions provider supporting clients across different industries. We help businesses manage their IT infrastructure, daily support needs, system maintenance, cybersecurity, backup, cloud solutions, and business continuity requirements.Our focus is to provide reliable, practical, and responsive IT support to help clients keep their business operations running smoothly.How to ApplyInterested candidates may apply with their resume.Only shortlisted candidates will be contacted.",Full time,,,,2026-05-16,"Tai Seng, North-East Region"
92138053,https://sg.jobstreet.com/job/92138053?ref=search-standalone&type=standard&origin=jobTitle#sol=38ee58f6d801b98f193fb30022a897c83727f2d8,Senior IT Support Executive,Lim Wen Heng Construction Pte Ltd ,Information & Communication Technology,Help Desk & IT Support,"Job SummaryResponsible for providing end-to-end IT support across the organization, including infrastructure setup, system administration, network management, and user support. The role ensures stable, secure, and efficient IT operations, particularly for project site offices and the headquarters.______________Key Responsibilities• Provide daily IT support, including troubleshooting hardware, software, and network-related issues for end users• Install, configure, and maintain desktops, laptops, printers, and other IT equipment• Manage and maintain servers (Windows Server, Synology/QNAP NAS), including system updates and health monitoring• Configure and support network infrastructure such as firewalls, VPN, switches, and internal network connectivity• Implement and maintain backup solutions (e.g., Synology, Qnap) and ensure data recovery readiness• Administer and support Microsoft 365 services, including email setup, user account management, and access control• Coordinate with external vendors for IT procurement, support, and issue resolution• Support and maintain cybersecurity practices, including antivirus, monitoring, and basic policy enforcement• Prepare and maintain IT documentation, procedures, and asset inventory• Manage Local Active Directory (AD), including user accounts and file/folder permissions by user and department______________Project / Site Responsibilities• Set up complete IT infrastructure for new project site offices, including:• Coordinate with telecom service providers / account managers to arrange fibre broadband installation and ensure timely site connectivity• Network setup (WAN, LAN, VLAN, firewall, VPN, Wi-Fi)• Servers and Storage systems• CCTV systems• Printers and office IT equipment• Ensure all systems are properly configured, secured, and operational",Full time,,"$3,500 – $5,000 per year",,2026-05-16,"Tai Seng, North-East Region"
91636862,https://sg.jobstreet.com/job/91636862?ref=search-standalone&type=standard&origin=jobTitle#sol=75409942523db9e33b2ee26ea4618e7e086eaecf,Head of Information Technology,DULWICH COLLEGE (SINGAPORE) PTE. LTD. ,Information & Communication Technology,Management,"Dulwich College (Singapore) is seeking an experienced and strategic Head of Information Technology to lead and shape the College’s technology vision. This is a leadership role with responsibility for driving digital transformation, ensuring robust IT infrastructure, and enabling outstanding teaching, learning and operational excellence across the College.Reporting to the Director of Business Administration & Bursar, the post holder will lead a multi-disciplinary IT function, working closely with academic and operational leaders to align technology with the College’s strategic priorities.Key ResponsibilitiesProvide strategic leadership for all IT functions, including ICT Services, AV, and Applications & Information Systems.Develop and implement an IT strategy aligned with educational, operational, and EiM guidelines.Lead digital transformation initiatives to enhance teaching, learning, and efficiency.Oversee IT infrastructure, systems, cloud services, networks, and AV provision.Ensure high standards of cybersecurity, data protection, and regulatory compliance.Manage IT budgets, procurement, and long-term technology lifecycle planning.Lead vendor and contract management, ensuring strong performance and value for money.Build strong partnerships with academic and administrative stakeholders.Lead, mentor, and develop a high-performing IT team.About YouYou are a senior IT leader with a strong strategic mindset, excellent communication skills, and a passion for using technology to support education.You will bring:A degree (or equivalent qualification) in an IT-related discipline.At least 10 years’ experience in IT roles, including leading teams and developing strategy.Experience managing IT across a large or complex organisation.Strong knowledge of IT infrastructure, systems, and cybersecurity.Experience working in an educational environment (highly desirable).Exposure to ITIL service management practices.Proven ability to influence senior stakeholders and deliver change in complex environments.Equity Diversity Inclusion StatementEiM is committed to diversity within its team, organisational practices, policies and culture. It recognises that people with different backgrounds, skills, attitudes and experiences bring fresh ideas and perceptions, and it encourages and leverages these differences to make its work more relevant and approachable. EiM will not discriminate or tolerate discriminatory behaviour on any grounds such as, but not limited to, race, gender, disability, nationality, national or ethnic origin, religion or belief, marital/partnership or family status, sexual orientation, age or socioeconomic background. EiM strives to be an inclusive workplace where everyone feels a sense of belonging, has a voice, can raise concerns, and feels comfortable and confident. It expects everyone who works with it to share this commitment and to act accordingly, as it aspires to best serve the EiM mission and its community.Safeguarding StatementDulwich College (Singapore) is committed to safeguarding and promoting the welfare of all the students in our care and expects all applicants to share this commitment. We follow safe recruitment practices which are aligned to the recommendations of the International Task Force on Child Protection. We hold ourselves to a high standard of effective recruiting practices with specific attention to child protection. All appointments are subject to an interview, identity checks, criminal record checks, social media checks, and successful references.PEI Registration Number: 201027137D. Period of Registration: 09 January 2024 to 08 January 2028",Full time,,"$10,000 – $12,000 per month",,2026-04-21,"Bukit Batok, West Region"
92150890,https://sg.jobstreet.com/job/92150890?ref=search-standalone&type=standard&origin=jobTitle#sol=9f90d9965a9646b3db4dd3258689a9b3b4186260,IT Support Assistant (Country Club),Prestige Professions Pte Ltd ,Information & Communication Technology,Help Desk & IT Support,"• Work-life balance• 5 days, office hours• Conducive work environment Job Scopes:Respond to IT service requests and provide user supportDiagnose and resolve hardware, software and network issuesDeploy and configure PCs, including Windows OS and required software installationCoordinate with vendors on IT equipment procurement, repair and maintenanceAssist in troubleshooting and supporting peripheral devices such as converters, switches, printers, POS systems, and related equipmentUpdate and maintain IT Service Request (ITSR) cases with proper documentation and closureJob Requirements:Secondary, NITEC or Diploma qualification1-3 years of IT experienceMicrosoft OfficeGood communication and interpersonal skillsStrong problem solving and analytical skills*** Sincere & Interested applicants, kindly forward your Updated resume (word doc format) via “Apply now"" (R1223894) **",Full time,,"$2,500 – $3,000 per year",,2026-05-16,East Region
92059076,https://sg.jobstreet.com/job/92059076?ref=search-standalone&type=standard&origin=jobTitle#sol=45f2fd536afdcfbd0a109e14bece8bfe50822fe1,Information Technology Executive/Supervisor,"Mandarin Oriental, Singapore ",Information & Communication Technology,Help Desk & IT Support,"Job descriptionInformation Technology & Telecommunications Executive/SupervisorMandarin Oriental, Singapore is looking for an Information Technology & Telecommunications Executive to join our Information Technology & Telecommunications team.Are you a master of craft? Do you thrive in a team that succeeds together, demonstrating integrity and respect while acting responsibly? Do you embrace a growth mindset? We invite you to become a fan of the exceptional. Mandarin Oriental is the award-winning owner and operator of some of the most luxurious hotels, resorts and residences located in prime destinations around the world, with a strong development pipeline. Increasingly recognised for creating some of the world’s most sought-after properties, the Group provides legendary service inspired by Asian heritage whilst representing the very cutting-edge of luxury experiences.Mandarin Oriental, Singapore is a sanctuary of luxury and sophistication overlooking the iconic Marina Bay. About the jobBased at Mandarin Oriental, Singapore within the IT&T Department in Singapore, the IT&T Executive is responsible for on-going maintenance for hotel applications, desktop application, computers, mobile devices, network equipment, servers, IPTV and PABX and support for internal staffs / hotel guests.As an IT&T Executive, you will be responsible for the following duties: Duties and Supporting Responsibilities Provide technical support to internal staffs and hotel guests. Provide technical services and support for any function or event held in the hotel. Provide technical support on end-user desktop application such as Microsoft Office, PMS, POS and back of the house application. On 24 hours stand-by in the event of system breakdown and special events. Perform hardware & software asset management. Perform routine IT & Telecommunications tasks. Provide technical support on IT&T infrastructure including servers, data network and IP technology including VOD, Telephony system, guest Internet access and admin network. Coordinate with vendor and supplier on system maintenance, support and implementation. Follow the guidelines given in any standards and other documentation produced by the region or the group. React to reported information security incidents.  As an IT&T Executive, we expect from you:Diploma/Bachelor's degree in Information Technology, Computer Science, or a related fieldPossess excellent communication skills with a friendly and helpful demeanorWilling to work shifts, weekends and public holidaysOur commitment to you Learning & Development. Your success is our success. We craft unique learning and development programmes for various stages in your career so that you grow, continuously. MOstay. When you work as hard as our colleagues do, it’s important to take time off. As a member of the #MOfamily, you can stay with us wherever you go in the world. The MOstay programme offers complimentary nights and additionally attractive rates on rooms for you and your loved ones.Heath & Colleague Wellness. Finding the right work-life balance is important. Your wellbeing matters to us. A variety of health benefits and wellness programmes are offered to all our colleagues, globally.Retirement Plans. When you show commitment to us, we reciprocate. We offer different retirement plans depending on the length of your service and your role.We're Fans. Are you?Key selling pointsExciting career opportunitiesBirthday gift voucher and leaveComplimentary night stays in other Mandarin Oriental Hotels",Full time,,,,2026-05-13,"Others, Central Region"
92015994,https://sg.jobstreet.com/job/92015994?ref=search-standalone&type=standard&origin=jobTitle#sol=1362ce5fd030ced04aa73a98dffabd14977ad5d1,IT Executive,Crowne Plaza Hotel Changi Airport ,Information & Communication Technology,Management,"As a IT Executive, you’ll ensure our computers are installed properly, working efficiently and that system security measures are in place. You’ll also install new systems to improve hotel efficiency, always following standards and guidelines and make sure your teams have the tools and resources they need to work well.A little taste of your day-to-dayEvery day is different, but you’ll mostly be:As primary contact for servicing the computer hardware you’ll manage and monitor all computer hardware and make systems are installed properly and working efficientlyKeep up to date with all approved systems and technology including- Computer Hardware systems and devices including PC LAN technology- Software operating and utility systems- Front Office and Accounts Receivable Property Management Systems- Interfaces to and from Front Office Property Management Systems and other Systems- Back Office Accounting Systems- PC and LAN based Office Automation products- Internal and External Electronic Mail / Facsimile / Scanner software and communication tools- Point of Sale Systems- Guest and Administration Voicemail- Call Accounting- Cabling- Hub / Switch Management Systems- Assist and Support Electronic Door Locking Computer System- Computer Virus protection- Hotel IT Security and FirewallsMaintain an up-to-date list of all computer hardware and software at hotelMonitor the performance of the systems and maintain log book of performanceUnderstand all standards and customized features and functions of the Hotel front office systemEnsure that all computer media saves, and back-ups are completed, documented and stored per specificationsMaintain uncompromising data and physical security standardsEnsure all hotel policies and information security comply with standardsInvestigate and report software problems to the vendor, or to the Support CentreIdentifying colleagues to train user on systemsCoordinate purchase of program applications or enhancements to meet specific hotel needs only if these applications are not covered by existing standardsProvide a written monthly progress report to the GM. Director of Finance and Business Support, and Area IT LeaderEstablish documents, test and communicates appropriate disaster recovery emergency procedures to follow when the hotel computer system(s) are inoperableEnsure viable solutions are adapted and used for hotel disaster recovery plan and business continuitySelect suitable Software/Hardware vendors for the hotelCollaborate with other departments to ensure all IT related items meets the various Audit requirementsWhat We need from you:Diploma or Vocational Certificate in Computer Science or IT or related field 3 years’ related experience with computer set-up and troubleshooting Working knowledge of networks, operating systems, and databasesStrong analytical and problem-solving skills Knowledge in PCI DSS (Payment Card Industry Data Security Standards) Great communication skills You’ll be a team player, proactive, responsible, hardworking, and able to work under pressureWhat you can expect from us: We give our people everything they need to succeed. From a competitive salary that rewards all your hard work to a wide range of benefits designed to help you live your best work life – including a full uniform, impressive room discounts and some of the best training in the business. Our mission is to welcome everyone and create inclusive teams where we celebrate difference and encourage colleagues to bring their whole selves to work. IHG Hotels & Resorts provides equal employment opportunities to applicants and employees without regard to race, color, religion, sexual orientation, gender identity, national origin, protected veteran status, or disability. We promote a culture of trust, support, and acceptance. Always welcoming different backgrounds, experiences, and perspectives. IHG gives every member of the team  the room they need to belong, grow and make a difference in a collaborative environment. We know that to work well, we need to feel well – both inside and outside of work – and through our myWellbeing framework, we are committed to supporting wellbeing in your health, lifestyle, and workplace.  So, join us and you’ll become part of our ever-growing global family.",Full time,,"$3,300 – $3,800 per month",,2026-05-11,"Changi Airport, East Region"
92105007,https://sg.jobstreet.com/job/92105007?ref=search-standalone&type=standard&origin=jobTitle#sol=d97f627751173b30e4bf44004e6b200832dc644b,IT Support Specialist,"ARTHREX SINGAPORE, PTE. LTD. ",Information & Communication Technology,Help Desk & IT Support,"Benefits:Location: Biopolis / 1 Jalan KilangGreat Place to Work Certified - 2025Great Employee BenefitsReporting Line: IT Team Lead User Support - GlobalMain Objective: Provide high level support to end users of computer equipment and systems maintenance to include workstations, software and peripherals, including Labs and Exhibits. Please note that this role requires weekend work, with rest days scheduled on weekdays. Essential Duties & Responsibilities:Installs, configures, maintains and troubleshoots hardware, software, computers, printers, and other peripheral devices and ensures effective use of hardware and software resourcesCollaborates with other company departments or Global IT teams to function as a liaison throughout the development, testing, and implementation of new product or operating system installs and/or upgrades ensuring end users are adequately supportedManages IT projects, attends project meetings to communicate status to appropriate parties, develops and disperses all levels of necessary documentation, and stays current with system information, changes and updatesManaging Outsourced End User Support vendors both locally and through SEA region with other IT team membersOversight of work conducted in SEA region by End User Support vendorsProvides support for various technical issues and initiatives related to assigned applications, systems, databases and/or other technical products and services in compliance with service level agreements utilizing diagnostic and other tools to maintain, troubleshoot and restore service or data to systemsProvide phone support based on support rotation schedule and monitors ticketing system for incoming issues and identifies, escalates and redirects problems requiring urgent attention to appropriate resources in compliance with SLAsCreates, updates, and submits status reports, documentation, and procedures relative to assigned End User Support processes and proceduresCollaborate on technical matters to other APAC End User Support Representatives including day-to-day questions from End User Support or other departmentsPerform other reasonable ad-hoc duties related to the role as assigned by the direct line manager. Incidental Duties:The above statements describe the general nature and level of work being performed in this job.  They are not intended to be an exhaustive list of all duties, and indeed additional responsibilities may be assigned, as required, by management. Education and Experience:High school diploma or equivalent requiredAssociate’s and/or bachelor’s degree in CS / MIS preferredMinimum of four years of technical/systems support-related experience requiredPrior experience in a manufacturing environment is a plus Knowledge and Skill Requirements/Specialized Courses and/or Training:Knowledge and experience with IT Helpdesk systems RequiredITIL practices preferred Machine, Tools, and/or Equipment Skills:PCs and have a command of Excel, PowerPoint, and Word plus any additional communications equipment as needed. Reasoning Ability:Ability to define problems, collect data, establish facts, and draw valid conclusions.  Ability to interpret an extensive variety of technical instructions in mathematical or diagram form and deal with several abstract and concrete variables. Mathematical SkillsAbility to comprehend and apply mathematical principles to the degree required to perform the job based upon job requirements.  Language and Communication Skills:Ability to comprehend and apply language skills to the degree required to perform the job based upon the job requirements listed above.  Ability to verbally communicate ideas and issues effectively to other team members and management.  Ability to write and record data and information as required by procedures. Physical Demands:The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of the job.  Reasonable accommodation may be made to enable individuals with disabilities to perform the essential functions.  While performing the duties of this job, the employee is regularly required to talk or hear.  The employee is frequently required to sit; use hands and fingers, to handle, or feel; and reach with hands and arms. The employee must occasionally lift and/or move up to 30 pounds.  Vision Requirements:Visual acuity is necessary to do the job safely and effectively.  Work Environment:The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. The area that this job is performed in is a general office or open cubicle/workstation environment. The noise level in the work environment is usually moderate. Interested applicants are to apply with us!",Full time,,,,2026-05-14,"One North, Central Region (Hybrid)"
92141762,https://sg.jobstreet.com/job/92141762?ref=search-standalone&type=standard&origin=jobTitle#sol=5b664a1eee31f8b3b8569f6f60dd8e4f468de9fa,Senior IT Technical Support,AES Global Holdings Pte. Ltd. ,Information & Communication Technology,Help Desk & IT Support,"Provides support for hardware and software issues encountered by users  using their personal computer, laptop, monitors, keyboards, printers,  wireless scanners and  printers, mobile devices, wifi access and other peripherals, etc.Responsibilities:Receives, responds to, troubleshoots, and corrects IT related technical problems from internal customers.Tracks PC problems and resolves them in a prompt and courteous manner.Logs, monitor, resolve and close tickets in the Service Desk Tool.Directs advanced technical problems to the appropriate resource when necessary via helpdesk platform.Works on software installation, update, and configuration as directed by PC Coordinator(s)Works on the installation, configuration, and placement of new PCs, as well as assisting with the PC roll-down process.Works on the maintaining, configuration of printers, copy machine and PABX(or VOIP) etc.Works on the updating support information such as PC inventory, PC Loaners, IT assets etc.Assists with training for new hires and internal customers.Works with PC Support Coordinator(s) to determine daily/weekly priorities and to troubleshoot advanced technical problems.Evaluate and purchase IT equipment and network systems, etc., including computers, printers, network equipment, instruments, etc.Adhere to organizational requirements on quality management, health and safety, code of conduct, legal stipulations, environmental, 5S policies and general duty of care.Experience & Skillsets:Diploma or Bachelor Degree in IT related field, or Bachelor's degree in Information Technology Field with MCP, MCSA, MCSE, MCITP, CCNA.Proficient in English (oral and written communication).Minimum 2 years of LAN and PC experiences.Good analytical trouble-shooting skills.Good problem analysis and solving techniques.Must be patient, customer focus and customer service orientated.2 year plus years experience working with both networking and Micorosoft systems. 2 years supporting Active Directory  in a production environment.Experience in Service Desk environment would be advantages.Microsoft Windows operating Systems, outlook, Office.Microsoft Active Directory mainly include domain account & DHCP maintaining.Local and network printers(or multifunction) configuration and trouble-shooting.Wireless LAN configuration and installation.Mobile Smart devices installation and configuration(IOS or Android).Networking skill: PABX(Siemens), VOIP(Cisco).Laptop and Desktop ground up setup, deployment and repair.",Full time,,,,2026-05-16,"Tai Seng, North-East Region"
91999038,https://sg.jobstreet.com/job/91999038?ref=search-standalone&type=standard&origin=jobTitle#sol=b7ab1de7cc38167e67a74d8b9e9ca52802b80015,IT Support Executive / Team Lead (Based in Singapore office),Madsoft Solutions Sdn Bhd ,Information & Communication Technology,Help Desk & IT Support,"Responsibilities:-Investigate, troubleshoot, and provide solutions to userTroubleshoot hardware/software issues on virtual server, windows server, network connectionIn charge of Server preventive maintenance, back-up procedures, network and PCProvide technical support on inventory and accounting solutionPrepare & update all system documentationRequirements:Diploma or Degree in Information Technology or equivalentExperience with setup, troubleshooting, maintenance of windows servers, virtual machines (Citrix) remote desktop, router, Fortinet firewall, VPNExperience with setup of VLAN, VOIP, backup softwareStrong communication, interpersonal and customer relationship building skills.Motivated in problem solvingAble to work as a team and independently*Role will be changed according to experience.",Full time,,"$5,500 – $8,000 per month",,2026-05-09,"Central Subzone, Central Region"
91675612,https://sg.jobstreet.com/job/91675612?ref=search-standalone&type=standard&origin=jobTitle#sol=b7174eb69ecec01c53a4a3468bc0af415b3da702,SAP Basis Support/ Platform Engineer (Entry Level),DW Consulting Pte Ltd ,Information & Communication Technology,Engineering - Software,"We are a Systems Integrator and SAP Support Services provider seeking a motivated and eager-to-learn to join our SAP Basis Team.**We welcome applications from candidates seeking either permanent or contract roles, and the final offer will depend on the candidate’s suitability and alignment with our needs. **What You’ll Be Doing (with On-the-Job Training):You’ll be supporting our consultants to: -Perform SAP system installations, upgrades, patching, and landscape maintenanceAdminister SAP databases (e.g. HANA, MSSQL) and ensure system health and performanceMonitor systems, troubleshoot issues, and optimize performanceManage transports, system backups, and disaster recovery planning and testingCollaborate with infrastructure, cloud service, and functional teamsHandle user administration, role assignments, and security configurationsProvide on-call support for production systems as part of a support rotationMaintain clear and up-to-date documentation of system configurations, procedures, and enhancementsQualifications:A Bachelor’s degree in Computer Science, Information Technology, or a related fieldA genuine interest in SAP technology, system administration, or enterprise ITFamiliarity (or coursework) in operating systems such as Linux or Windows ServerBasic understanding of databases and networking concepts is a plusWillingness to learn SAP Basis, cloud environments (e.g., AWS, Azure), and IT support best practicesStrong problem-solving mindset and the ability to communicate clearly with team membersNo prior SAP experience is required, but internships, projects, or certifications will be advantageous",Full time,,,,2026-04-23,"Orchard, Central Region"
