Job Id,Job URL,Job Title,Company,Job Industry,Job Sub Industry,Job Description,Job Employment Type,Job Minimum Experience,Job Salary Range,Skills,Job Posting Date,Location
86772695,https://sg.jobstreet.com/job/86772695?ref=search-standalone&type=standard&origin=jobTitle#sol=26f8e7567c735b0c13ffba0b8168bf79c7b39254,IT System Administrator,Ban Leong Technologies Limited ,Information & Communication Technology,Networks & Systems Administration,"Key Responsibilities:Design, develop, and implement IT policies and procedures to ensure data accuracy, security, and compliance with regulations.Evaluate and address business requirements, considering outsourcing versus in-house solutions and developing partnerships with IT suppliers and vendors.Provide technical support and back-up during incidents, ensuring timely resolution.Translate business needs into system solutions to ensure the long-term supportability of IT architecture.Prepare reports and documentation for senior stakeholders based on past incidents and evaluations.Manage all aspects of IT systems, including hardware, software, networks, and end-user equipment to ensure stable operations.Provide help desk and technical support to on-site and remote employees, including subsidiary IT systems.Conduct user acceptance tests on new or upgraded equipment and perform scheduled system tests.Monitor and manage the security of IT assets, data, network access, and backup systems, and supervise audits to verify security.Ensure the availability of application systems to support business operations and measure IT performance across various domains.Research and recommend improvements to existing infrastructure and manage the IT budget to ensure cost-effectiveness.Maintain inventory of hardware, software, and other IT supplies.Manage employee onboarding and offboarding IT processes.Recommend improvements for the organization's IT systems.Implement enhancements or modifications to IT tools and processes.Requirements:Degree or Diploma in Computer Science or Information Technology relevant disciplines with at least 2 - 3 years working experience.Good hands-on knowledge in network, Microsoft Active Directory, Microsoft 365, CCTV and Fortigate firewall.Excellent communication skills, positive attitude, and ability to work effectively in a team.",Full time,,,,2025-08-27,East Region
86768950,https://sg.jobstreet.com/job/86768950?ref=search-standalone&type=standard&origin=jobTitle#sol=30f79e1381c3d90a60437ed95f08f3362d76f1c3,Entry level IT Data Center Operation (12hrs Shift) - Training provided,Alphaeus Pte Ltd ,Information & Communication Technology,Help Desk & IT Support,"Job Overview:As an IT Data Center Operations specialist, your main responsibilities include monitor servers, manage backups, troubleshoot issues, perform IT tasks, maintain software, ensure data center conditions, and coordinate activities.Responsibilities: Carry out periodic checks of data centre hardware and facility systems according to organisational guidelines.Escalate any issue to relevant parties according to organisational guidelines.Obtain the existing DC Operation documentation including details on DC facilities, network and server monitoring, storage and backup monitoring, batch operations and batch job scheduling.  Attend the knowledge transfer to be conducted by the outgoing service provider/s.Conduct shadowing and reverse shadowing of the daily DC operation tasks.Ensure all the DC Operations documentation is updated.Requirements: Good command in English to liaise with different entitiesCandidate must possess at least NITEC/Higher NITEC and aboveBasic Understanding of IT or IT SavvyComfortable working in healthcare environmentComfortable take MMR and TDAP (Claimable)12 hrs Day & Night shift Willing to travel domestic  Details:Entry Level, No Experience Required On Job Training Provided Insurance & Medical covered",Full time,,,,2025-08-27,Central Region
86775457,https://sg.jobstreet.com/job/86775457?ref=search-standalone&type=standard&origin=jobTitle#sol=95c157fecf2f29f0b18897c2011629949c927c8c,Application Support Specialist,Assurance Technology Pte Ltd ,Information & Communication Technology,Help Desk & IT Support,"Job ResponsibilitiesPlan and carry out new setup Provide guidance to application userProvide application trouble-shootingLog, escalate and follow through with issue raise by usersSupport in the testing of new application and enhancement patchesConduct training for users on the use of the applicationJob RequirementsNITEC/Diploma in IT or relevant disciplinePossess good communication & interpersonal skillsPatient, polite, friendly and helpful personalityPositive attitude, dynamic, resourceful and independent Able to cope with fast paced-environmentKnowledge of Microsoft SQL will be an advantageJunior/entry level are welcomed. Training will be providedSingaporean onlyCandidate require a work pass need not to apply",Full time,,"$2,500 – $3,750 per month",,2025-08-27,"Jurong East, West Region"
86765383,https://sg.jobstreet.com/job/86765383?ref=search-standalone&type=standard&origin=jobTitle#sol=7fec058f239a290ab6cc93c3ed3fd7e4e9c2221a,Data Executive (Programme Operations),SPD ,Information & Communication Technology,Database Development & Administration,"Database Management and Data AnalyticsManage, update, and ensure the integrity of databases containing client, employer, and referral agency information.Conduct data tracking, extraction, and reporting to measure programme performance against milestones and outcome indicators.Develop dashboards, performance metrics, and visualization reports to support strategic planning and management decision-making.Perform trend analysis and predictive analytics to identify opportunities, risks, and areas for programme improvement.Liaise with IT vendors and internal stakeholders to enhance database systems, ensure data security, and implement best practices in data governance.Provide training and guidance to colleagues on proper database usage, data entry standards, and reporting tools. Programme OperationsBe responsible for submission of claims to funders and engage them in case reviews, including seeking funding approval for appeal cases.Conduct periodic review and update Standard Operating Procedures and workflows to ensure service delivery is seamless and aligned with programme standards and service standards.Facilitate annual programme audits and service quality assessments.Prepare progress reports, case compilations, and success stories to highlight outcomes and promote inclusive hiring.Collaborate with external agencies and stakeholders on projects that improve the employability of Persons with Disabilities (PWDs).  JOB HOLDER REQUIREMENT Diploma or Degree in any discipline with 2 years of relevant experience preferred but fresh graduates are welcome to apply.Strong communication, negotiation, and interpersonal skills with the ability to write well and articulate ideas clearly.Proven experience in database management, data analysis, and use of reporting/visualisation tools (e.g., Excel, Power BI, Tableau, or SQL).Strong analytical mindset with advanced computer skills.Good understanding of data integrity, and data governance best practices.A strong team player with initiative, adaptable, and able to build rapport with internal and external stakeholders.Resourceful in problem-solving and offering viable solutions.Ability to multi-task effectively",Full time,,"$3,000 – $4,000 per month",,2025-08-27,Central Region
86770927,https://sg.jobstreet.com/job/86770927?ref=search-standalone&type=standard&origin=jobTitle#sol=6ad55bf4a188ee98608f0693db5bae3d5004fb7b,Network Engineer (IT),Genesis Networks Pte Ltd ,Information & Communication Technology,Networks & Systems Administration,"Job DescriptionAn Infrastructure Engineer (IE) is responsible for designing, building, deploying, and maintaining the IT infrastructure using the latest technology for our Customers as well as internal in house systems. An Infrastructure Engineer requires all the IT systems that support businesses of any size to function efficiently.Infrastructure here includes Internet connectivity, security, cabling, servers and networking, virtualization platforms, storage area networks and any infrastructure related technologies.With the expertise, Infrastructure Engineers ensure all of the systems within an organization function seamlessly. They work on site or remotely by evaluating all the systems within an infrastructure. Engineers may also be required to interact with all vendors on behalf of the customers or company concerning the infrastructure.Infrastructure Engineer should be knowledgeable about network and security concepts, SAN technology and storage, and tuning techniques and system performance configuration and they should have exposure to networking in Windows server and Linux, TCP/IP environment, virtualization technologies, and OS performance monitoring.Infrastructure Engineer needs good communication skills and must be able to work collaboratively with clients and other technical colleagues. Individuals work across all functional areas of the Company and use a strong customer service orientation to ensure that all service requests and incidents are resolved in a professional manner. They share their expertise and provide individual training and support to their technical colleagues within TSG. Infrastructure Engineer works with other technical staff and vendors to provide IT services to all our customers.Your job duties will include but not limited to:performing installation, configuration, administration, migration, maintenance, tuning, troubleshooting, patching and upgrading of the IT infrastructure;managing technical deliverables of any projects and determine deployment strategy with the Project Managers;assisting Project Manager to create project plans, project roles and responsibilities, tracking and reporting project status. Communicating delays and issues;producing, delivering, and maintaining appropriate documentation for systems in accordance with document control standards and procedures;attending to pre-sales call to conduct scooping and customer site evaluation, if any;assisting sales in proposal preparation and technical write-out including drawing, if any;researching for solution and proposed appropriate solution to enhance / resolve customer’s pain points;ensuring customer’s satisfaction is highest at all timemonitoring and performing capacity and feasibility studies and resolve system related issues.providing assistance for the reduction in volume and mean time to recover incidents in your business unit by providing high-level, independent trouble shooting on technical issues;providing assistance to Technical Recovery plans, and taking part in technical recovery for major incidents within your defined area;working and cooperating with internal and external groups when required in order to fully support environments and maintain service;adhering and contributing to the definition and implementation of operating procedures and operability on new and existing systems, ensuring adherence to defined operations standards;adhering to change management procedures in defining, planning and implementing change in such a way that ensures appropriate coordination with other teams, minimizing service disruption, and ensuring adherence to Service Level Agreements;collaborating with business, third party vendors, developers, application support and technical operations groups to determine appropriate hardware/software needed and to resolve any issues impacting the application processes;staying abreast of recent developments in related technical community, including new technology and business news that may impact vendors’ ability to provide service;seeking out all information and to fully understand all aspects of each device’s technology configuration and all uses;approving engineering tools available to implement conforming changes;packaging, company approved hardened versions of targeted operating systems;ensuring stack of agents for management systems are properly installed and connected; andmaintaining patch levels in accordance with change management and security standards.Any other tasks assigned by the respective Team Managers and DirectorsJob RequirementsMinimum 1 year's experience.Bachelor's degree in a Computer Science or Information Technology field.Relevant IT Certifications such as MCSA Windows Server; or MCSE Productivity Exchange; or MCSA Office 365. CCNA Routing and Switching; and/or CCNA Security is an added advantage, along with VCP in Data Centre Virtualization.Obtain at least 1 certification from a SAN Storage VendorMust have strong knowledge of enterprise backup solution such as Symantec, CommVault etc.Additional InformationThe position will be more focused as a Network Engineer.",Full time,,"$4,000 – $6,000 per month",,2025-08-27,"Kaki Bukit, East Region"
86766225,https://sg.jobstreet.com/job/86766225?ref=search-standalone&type=standard&origin=jobTitle#sol=9e506f11280af7a7a3a90b0c4534c62ad07df35a,IT/Desktop Support Engineer - ( IT Cert provided ),Alphaeus Pte Ltd ,Information & Communication Technology,Help Desk & IT Support,"Responsibilities: Perform troubleshooting for client platform related problems. Respond promptly to incident, investigate & provide temporary &/or permanent resolution of incidents escalated. Provide timely status updates to relevant parties. Perform service requests related to client platforms. Monitor the agreed service level, document & maintain the configuration of the systems; provide regular reporting to relevant parties. Involved in client platform implementation/upgrade project. Manage client platform implementation/upgrade project. Perform research/evaluation of client platform tools. Provide systems related technical advice to customers or project team. Manage client platform management systems. Manage systems changes through change request process & provide status reports to the relevant parties. Perform client platform related presales tasks. Gather business &/or application requirements on the infrastructure to perform the infrastructure requirement analysis & design. Ensure service level meets requirement. Propose and implement action plans when required. Established facility management standards/best practices to ensure operation consistency across project/facility management teams. Requirements: Good command in English to liaise with different entitiesCandidate must possess at least NITEC/Higher NITEC and aboveIT savvy / Basic Understanding of ITComfortable working in healthcare environmentComfortable take MMR & TDAP Vaccine  (Claimable)Details:Entry Level, No Experience Required On Job Training Provided Insurance & Medical coveredIT Cert Provided (T&C applied)",Full time,,,,2025-08-27,Central Region
85396559,https://sg.jobstreet.com/job/85396559?ref=search-standalone&type=standard&origin=jobTitle#sol=b03b9963f8bf7431c1c543af4f72308604610da2,IT/Desktop Support Engineer - Junior | Up to $3300,Alphaeus Pte Ltd ,Information & Communication Technology,Help Desk & IT Support,"Responsibilities: Install, configure, and maintain desktops, laptops, printers, and other IT equipment.Troubleshoot hardware and software issues for end-users via on-site visits, remote access, or ticketing systems.Provide support for Windows, macOS, and Microsoft 365 environments.Set up and manage user accounts, permissions, and security settings in Active Directory.Assist in configuring and maintaining VPN, LAN/Wi-Fi connectivity, and networked printers.Support the rollout of new applications and updates, including patch management.Maintain inventory of IT assets and ensure documentation is up to date.Ensure compliance with company IT policies and data protection standards.Escalate unresolved issues to relevant technical teams while ensuring timely follow-up with users.Participate in IT onboarding for new staff, including workstation setup and basic training.Assist in maintaining backup, antivirus, and endpoint protection systems.Requirements:Diploma or Degree in Information Technology, Computer Science, or a related field.Min 1 year of desktop or IT support experience.Good knowledge of Windows OS, Microsoft Office Suite, and Active Directory.Strong problem-solving skills and customer service orientation.Good communication and interpersonal skills.Able to work independently and as part of a team.",Contract/Temp,,,,2025-08-26,Central Region
86556789,https://sg.jobstreet.com/job/86556789?ref=search-standalone&type=standard&origin=jobTitle#sol=4479c16fe65c42075ec45b93970f64a60ec4024d,IT Support Assistant,Lim Wen Heng Construction Pte Ltd ,Information & Communication Technology,Help Desk & IT Support,"Installation & configuration of computer hardware and applications for both new and existing users.Liaise with vendors for purchasing of IT Equipment(s).Liaise with software vendors for software support when required.Provide support for IT technical/hardware issue via remote and/or physical.Handling of incoming tickets received via the ticketing system.Maintain and update IT Assets inventory regularly.To ensure all maintenance contracts are renewed as and when required.Handle creation and deletion of user accounts.Manage file server permissions and user access rights.Provide Local & Wide Area Network, Router, Internet, PC and systems support/troubleshooting at all levels.Provide assistance and support to Senior IT Engineer in project administration.Assist in IT administrative task and any ad-hoc projects/duties as assigned.",Full time,,"$2,500 – $3,500 per month",,2025-08-19,"Tai Seng, North-East Region"
86564818,https://sg.jobstreet.com/job/86564818?ref=search-standalone&type=standard&origin=jobTitle#sol=2bd54cc8acf371f9beb96acd8646a6d3038fe9d6,IT Support,AZNET PTE LTD ,Information & Communication Technology,Help Desk & IT Support,"Job Descriptions:Provide onsite support to customers including troubleshooting, attending to break down calls and resolving their area of concernDiagnose and resolve technical problems and issues reported by customersMaintain essential IT operations, including operating systems, IT infrastructure, security tools, applications, servers, email systems, laptops, desktops, software, and hardware (servers, network switches, firewalls, wireless)Any other ad hoc tasks as required.Job Requirements:A minimum of an ITE qualification in Computer Science, Information Technology, or a related field, those who possess a Diploma or Bachelor's Degree in a related field are welcome.Able to work on rotation basis - including Saturday, Sunday and PH (4 days work a week)Proficient in English (spoken & written)Good command of basic IT knowledge and basic networkingEntry levels are welcome to applyImmediate vacancy available",Contract/Temp,,,,2025-08-19,"Khatib, North Region"
86764395,https://sg.jobstreet.com/job/86764395?ref=search-standalone&type=standard&origin=jobTitle#sol=c14c3ce3f16be6e5270d2baaaa8a143f15cd3cf8,Software Engineer,WPG SA Pte Ltd ,Information & Communication Technology,Developers/Programmers,"Job Functions:Collaborate with development teams to design, build, and maintain the company systems (Web Application / WMS / Oracle ERP).To assist and support user inquiries and concerns.Prepares and conduct User Acceptance Testing (UAT).Investigate all reported problems/errors & initiate amendments & testing so that the system can operate correctly and efficiently.Prepare and maintain up-to-date system documentation.Education and Experience:Degree/Diploma in Computer Science / Computer Engineering / Information Technology related field, or IT equivalent.With minimal 1 years of working experience (Without work experience can be considered for junior position).Experienced in Java or Oracle ERP development.Basic understanding of Web Technology and applications and Microsoft Azure cloud will be added advantage.  Knowledge, Skills and AbilitiesSelf-motivated, a good team player, and continuous improvement attitude Ability to read & communicate in Mandarin and English. We are seeking candidates proficient in Mandarin to effectively communicate with Mandarin-speaking clients.Good analytical and trouble-shooting skills.Effective communication skills and interpersonal skills.Good knowledge in ERP processes.Understanding in web Methods would be an added advantage.Familiarity with DevOps, SRE, and Scrum methodologies are plus.Familiar with DevOps automation services related to CI/CD.",Full time,,,,2025-08-27,North-East Region
