Job Id,Job URL,Job Title,Company,Job Industry,Job Sub Industry,Job Description,Job Employment Type,Job Minimum Experience,Job Salary Range,Skills,Job Posting Date,Location
90436469,https://sg.jobstreet.com/job/90436469?ref=search-standalone&type=standard&origin=jobTitle#sol=f9e3aaf7eae2ce862e387d57518d8411d514bd5e,IT Support Officer/ Executive,TWG Tea Company Pte Ltd ,Information & Communication Technology,Help Desk & IT Support,"RESPONSIBILITIES:Reports to IT ManagerAbility to establish priorities, work independently, and be accountable to reporting supervisorsResponsible for providing helpdesk and day-to day support to users and managementSupport users in all IT related matters, including infrastructure, networking, ERP, POS, CRM, eCommerce, etcAssist in induction of new joinersSupport project team in testing and documentationInstall, configure, testing, training and support of deployed software solutionProvide clear and detailed documentation, manuals and technical reports, building up knowledge base and troubleshooting guidesREQUIREMENTS:Diploma / Degree in Computer Science, Software engineering or other similar disciplines.Minimum 1 year of experience in L1/ L2 IT supportKnowledge in scripting, Store Opening, POS, ERP projects will be of added advantageExperience in ITIL, JIRA, Microsoft Planner, Sharepoint, M365, Teams will be of added advantageTeam Player with strong communication and documentation skillsApplicants should be fluent in written and spoken Chinese & English (to liaise with Chinese speaking associates and documentation)Only shortlisted candidates will be notified.Please apply with a detailed resume indicating reasons for leaving, last drawn salary, expected salary and date of availability.",Full time,,,,2026-02-20,"Others, Central Region"
90225614,https://sg.jobstreet.com/job/90225614?ref=search-standalone&type=standard&origin=jobTitle#sol=0c94f84a4c789db11d0d12c568917e920209c217,Assistant IT Engineer (L1 Support // Semiconductor Industry),SmartHire by SEEK ,Information & Communication Technology,Help Desk & IT Support,"Our client is seeking a Assistant IT Engineer (L1 Support) to join their team!About Our ClientOur client is a leading manufacturer with operations in Singapore, Malaysia, and China. We are dedicated to providing top-notch solutions in various high-tech industries, ensuring quality and innovation in every project.What you'll be doing?Provide Epicor Support: Be the first line of defense in our IT infrastructure, ensuring seamless operations, provide L1 support.Audit and Compliance: Assist in maintaining our high standards of audit and compliance across all systems.Documentation: Help manage and organize our critical documentation to ensure accuracy and accessibility.Training and Administration: Support our team with training needs and administrative tasks to keep our operations running smoothly.Project Tasks: Take on tasks assigned by the IT Manager, contributing to our ongoing projects and improvements.Who are they looking for?IT Background: A Diploma/Degree in IT/Computer Science or related experience is preferred, with a focus on information security.Network and Cybersecurity: Experience in managing networks and understanding cybersecurity is essential.Project Management: Basic project management skills are a plus, helping us organize and execute tasks effectively.Technical Skills: Proficiency in ERP systems, scripting, and SQL is necessary for this role.Vulnerability Management: Ability to identify and mitigate network vulnerabilities, with a knack for explaining these to others.Self-Motivation: A proactive attitude, taking the initiative to solve problems and improve our systems.Other InformationWorking Hours: Mon to Fri 8:15am - 6pmLocation: Changi NorthSalary: $2800 - $3500How to applyReady to join this role? Click Apply now to submit your resume and share your availability and expected salary with us!We encourage everyone who meets the basic requirements to apply, regardless of experience or qualifications.All information received will be kept strictly confidential and will be used only for employment-related purposes.Jobs DB Singapore Pte Ltd | 24C2640Low Jia Yi | R25127265#SmartHire",Full time,,"$2,800 – $3,500 per month",,2026-02-24,"Changi, East Region"
90619401,https://sg.jobstreet.com/job/90619401?ref=search-standalone&type=standard&origin=jobTitle#sol=1c16c79248256686550f79c59a1519c7cc326bcf,IT Specialist,FENGHE FUND MANAGEMENT PTE LTD ,Information & Communication Technology,Help Desk & IT Support,"Company BackgroundWe are a leading Asian investment firm with over USD 8 billion in assets under management across our funds.Our flagship FengHe Asia Fund is recognised as one of the most consistent and best-performing long-short equity funds in Asia.For more information, please visit www.fengheasia.com.Role & Responsibilities• Serve as the primary point of contact for all IT matters, both in-office and remote.• Ensure all endpoints (laptops, desktops, mobile devices) and core business applications are properly configured, updated, and supported.• Oversee the firm’s network infrastructure and systems, maintaining reliable and responsive services.• Monitor both on-premise and cloud environments, identifying and resolving issues in a timely manner.• Coordinate and maintain secure, stable connectivity with key external platforms such as trading systems, market data, and research applications.• Administer and periodically review user access controls and permissions in accordance with company policy.• Lead incident response activities and regular drills, document root causes, lessons learned, and corrective actions.• Maintain and periodically test backup and disaster-recovery procedures, ensuring business continuity readiness.• Act as the day-to-day relationship owner for the MSP, including monitoring service levels, reviewing reports, managing follow-up actions, and tracking costs.• Conduct quarterly service reviews with the MSP covering incidents, updates, backups, and improvement actions.• Maintain and periodically update IT policies and documentation, including access management, patching, incident response, continuity, and data-handling procedures, and ensure compliance firm-wide.Job Requirements• Bachelor’s degree in Information Technology, Computer Science, or related field (or equivalent hands-on experience).• Minimum 5 years’ relevant in-house IT experience, supporting business users and maintaining core systems, preferably within financial services.• Proven capability in managing daily IT operations for endpoints, applications, and business systems.• Experience overseeing external IT service providers (MSPs), including setting service expectations, reviewing reports, and following up on issues.• Strong understanding of user access management, patching, backups, and recovery processes.• Familiarity with data-protection and information-retention practices to prevent unauthorised sharing and enforce proper data lifecycle management.• Proficient in incident handling, from initial triage through to resolution and post-incident reporting.• Able to communicate technical information clearly to non-technical users and produce concise documentation such as user guides, SOPs, and reports.• Highly organized, reliable, and proactive, with a strong sense of ownership and the ability to prioritise effectively.• Advantageous to have prior involvement in data or AI-related initiatives, including establishing secure access and change-control guardrails",Full time,,"$6,500 – $8,000 per month",,2026-02-28,"Raffles Place, Central Region"
90615891,https://sg.jobstreet.com/job/90615891?ref=search-standalone&type=standard&origin=jobTitle#sol=27931ca385f9aa0a18570a427aaa239dd7981d15,IT Support,iHub Solutions Pte Ltd ,Information & Communication Technology,Help Desk & IT Support,"Key Responsibilities:Service Desk & User SupportAct as the first point of contact for IT support, handling user queries, password resets, and basic troubleshooting.Provide remote and on-site support to Singapore and regional staff via email, Microsoft Teams, and Ultra Viewer.Support end users on desktop, laptop, printer, phone, and standard software applications (e.g., Microsoft Office).User Account & Access ManagementManage user account creation and provisioning, including domain login, email accounts, and shared folder access.Perform password resets, account unlocking, and access control using Active Directory and VLS.Ensure timely onboarding and offboarding of user accounts in accordance with IT policies.End-User Devices & Hardware SupportSet up, configure, and install workstations, laptops, desktops, and peripheral devices.Install, upgrade, and troubleshoot PCs, printers, and desktop applications.Provide ongoing maintenance and support for end-user hardware.Server & Network OperationsMonitor server health, memory utilization, and storage capacity.Coordinate with vendors to resolve server and network system issues.Support monthly server housekeeping, secondary line testing, and disaster recovery (DR) drills.Assist in resource allocation (hardware/software) for new system deployments.Vendor & Infrastructure ManagementLiaise with vendors for installation, maintenance, and support of IT hardware and systems.Manage vendor support for IoT and infrastructure devices, including Facial Recognition systems, CCTV, Access Points, and temperature sensors.Escalate complex technical issues to external vendors and track resolution.IT Asset, Procurement & MDMHandle IT procurement for laptops, printers, labels, and other IT equipment.Maintain accurate IT asset inventory records.Deploy and manage Mobile Device Management (MDM) for company devices.System & Application SupportSupport software installation, upgrades, and troubleshooting across user environments.Assist in software testing and validation for new feature rollouts on iHub devices.Documentation & Continuous SupportDocument incidents, configurations, and troubleshooting steps.Perform ad hoc IT duties and provide support for new initiatives as assigned.Technical Skills & Tools·        Windows, macOS, Microsoft Office, and common enterprise applications.·        Microsoft 365, VPNs, and remote desktop tools·        Active Directory (user accounts, access control, password resets)·        Hardware troubleshooting (PCs, laptops, printers, peripherals)·        Remote support tools (e.g., Teams, UltraViewer or equivalent)·        Basic server and network monitoring Soft Skills & Work Traits·        Professional and service-oriented approach when supporting users·        Good troubleshooting, strong communication and problem-solving skills·        Able to prioritize tasks and manage multiple support requests·        Detail-oriented with good documentation habits·        Team player with a positive and proactive attitude·        Organized and with the ability to work independently·        Willingness to learn and adapt to new technologies Experience & Qualifications·        Diploma or Degree in IT, Computer Science, or related field·        IT Support and software testing experience is a plus (fresh graduates are welcome to apply)·        IT certifications (ITIL Foundation, CompTIA A+) are a plus but not required·        Preferably, Singaporean or Permanent Resident.",Full time,,"$2,800 – $4,000 per month",,2026-02-28,"Jurong East, West Region"
90188010,https://sg.jobstreet.com/job/90188010?ref=search-standalone&type=standard&origin=jobTitle#sol=029b19a3963f3dfb7e658ecd0711915cda1a66a0,IT Analyst (End User Services),Seagate International Headquarters Pte. Ltd. ,Information & Communication Technology,Help Desk & IT Support,"About Our GroupThe IT End User Services team provides frontline technology support to employees across the organization. We ensure that end users are equipped with secure, reliable, and efficient IT services that enable productivity and collaboration. Our scope includes end‑user devices, software, user access, collaboration platforms, meeting room and AV systems, onboarding support, and continuous improvement of the digital workplace experienceAbout the Role – You WillDiagnose and resolve technical issues related to desktops, laptops, peripherals, and end‑user applications.Manage, prioritize, and resolve incidents using IT Service Management (ITSM) tools while maintaining accurate documentation.Provide remote and onsite support for audio‑visual (AV) and video conferencing (VC) systems, including Logitech solutions.Support site events and employee sessions using on‑site AV equipment, including quarterly scheduled sessions outside standard business hours (including weekends).Collaborate using Microsoft 365 tools to support effective communication, documentation, and knowledge sharing.Work closely with global IT teams to handle escalations and support cross‑regional issue resolution.Ensure compliance with IT security standards, policies, and operational processes.Deliver a consistent and positive customer support experience.Participate in rotational support duties and travel between local sites when requiredAbout YouCustomer‑focused, adaptable, and comfortable working in a fast‑paced environment.Able to manage multiple priorities and perform effectively under pressure.Detail‑oriented with a strong sense of accountability and ownershipProactive mindset with a commitment to continuous improvement and service excellenceStrong communication and interpersonal skills, with the ability to work collaboratively across teams.Your Experience IncludesBachelor’s degree in Information Technology, Computer Science, or a related field with at least 1 year of relevant experienceHands‑on experience supporting end‑user devices, software, and collaboration tools.Familiarity with ITSM tools and incident management processes.Exposure to AV and video conferencing support is an added advantage",Full time,,"$4,200 – $5,200 per month",,2026-02-07,"Woodlands, North Region"
90614268,https://sg.jobstreet.com/job/90614268?ref=search-standalone&type=standard&origin=jobTitle#sol=cf1adf4c71a1410f185a4c8e455e83932eb0ee32,Software Engineer,Willowglen Services Pte Ltd ,Information & Communication Technology,Engineering - Software,"Software EngineerAbout the RoleWe are seeking a versatile and customer-focused Software Engineer to design, develop, document, and support software applications across development and production environments. The role involves working closely with customers and internal teams to gather requirements, maintain technical documentation, troubleshoot issues, support deployments, and deliver reliable, secure, and high-quality software solutions, as well as assisting with product demonstrations and technical presentations when required.Employee BenefitsCompetitive salary packageAnnual performance bonusMedical and dental benefitsAnnual leave, medical leave, and other statutory leave entitlementsTraining and professional development opportunitiesSupportive work environment with career growth prospectsTransport allowance (where applicable)Company laptop and necessary work equipment providedRegular company events and staff engagement programKey ResponsibilitiesResponsible for software prototyping, design, develop, test, technical documentation, and integration of software solutions for various projectsPerform requirement analysis, design, development, test, system integration, and site integration for developed applicationsProvide technical, deployment and commissioning support to Project Teams and CustomersMaintain and enhance software applications in both functionalityRequirements·         Diploma/Degree in Computer Science or Electronics Engineering·         Experienced in two or more languages such as C/C++, C#, HTML5 and Unix shell or other scripting languages·         Experienced in at least one scripting language such as Python, Bash or Typescript·         At least one year experience with at least one full SDLC·         Knowledge or experience with REST, Map Engines, SCADA, and/or RDBMS are desired",Full time,,"$3,500 – $5,000 per month",,2026-02-28,"Hougang, North-East Region"
90583914,https://sg.jobstreet.com/job/90583914?ref=search-standalone&type=standard&origin=jobTitle#sol=0a5a5ce20f4fb4b8b95e84538d079048f18252ca,Software Programmer,BAN HOCK HIN PTE LTD ,Information & Communication Technology,Developers/Programmers,"Key responsibilitiesDevelop and maintain web applications using Microsoft Visual Studio (ASP.NET, SQL Server, HTML, CSS, JavaScript, and C#/VB.NET) following clean coding practices.Design and implement MS SQL Server database objects (tables, views, stored procedures), queries, and performance improvements.Build and integrate RESTful APIs (internal and third-party), including authentication/authorization patterns.Deploy, configure, and support applications on Windows Server (IIS, basic server hardening practices, app pool settings, logs).Troubleshoot bugs and production issues using logs, monitoring signals, and structured debugging.Write maintainable technical documentation (setup steps, API notes, runbooks) and keep it updated.Collaborate with users/stakeholders to clarify requirements and deliver iterative improvements. Required skills & qualificationsHands-on experience building web applications using Visual Studio and .NET (or similar Microsoft web stack).Working knowledge of MS SQL Server: data modelling basics, query writing, and performance considerations.Front-end experience (HTML/CSS/JavaScript; modern frameworks).Experience consuming or building APIs (REST/JSON), including basic security concepts (tokens, secrets, least privilege).Familiarity with Windows Server / IIS deployment concepts (you don’t need to be a sysadmin, but you should be comfortable deploying and troubleshooting).Strong problem-solving habits: you can break down vague problems and move forward independently.Clear communication and a documentation mindset. Nice-to-have (great if you have it)CI/CD exposure (Azure DevOps, GitHub Actions, etc.).Familiarity with cloud services (Azure preferred) and observability (application logs, dashboards).Interest or hands-on experimentation with AI tools / AI-assisted development (e.g., using AI to prototype, test, refactor, or improve developer productivity). Market hiring continues to emphasize AI-related skills and data/automation capabilities. Traits that will help you succeedIndependent & self-directed: you don’t wait to be told every step.Self-learner: you consistently pick up new tools and apply them.Practical builder: you ship improvements, then iterate.Quality-minded: you care about readability, reliability, and maintainability.",Full time,,"$4,500 – $6,500 per month",,2026-02-27,"Tai Seng, North-East Region"
90591640,https://sg.jobstreet.com/job/90591640?ref=search-standalone&type=standard&origin=jobTitle#sol=fe2dfc683cf534a50745ce8d81965b9c8506ce19,Engineer - CCTV and IT,D-Ron Singapore Pte Ltd ,Information & Communication Technology,Engineering - Network,"Why Join Us?We’re a leading provider of IT solutions and CCTV surveillance technology, committed to innovation and growth. Join us and enjoy:✅ Flexi-Benefits – Customize perks to suit your lifestyle✅ Annual Health Screening – Your well-being matters✅ Overseas Company Trips – Celebrate success together✅ Team Bonding Activities – Build lasting connections✅ Corporate Social Responsibility (CSR) – Make an impact beyond workAbout the RoleThe Maintenance Support Engineer is responsible for performing on-site preventive maintenance, troubleshooting system issues, and ensuring that systems under Maintenance Agreements (MA) operate reliably. This role serves as the primary on-site representative, ensuring SLA compliance, maintaining system health, and delivering excellent customer support.Key ResponsibilitiesPerform on-site preventive maintenance as scheduled.Troubleshoot and resolve system faults at customer sites.Provide weekly standby support (24x7) based on duty roster.Respond to urgent faults during standby to meet SLA requirements.Submit service reports and obtain customer sign-off.Update maintenance records and report recurring issues.Act as the on-site point of contact for customers.Coordinate with the MA coordinator for scheduling and updates.Ensure systems are operating properly and highlight risks.RequirementsSkills & QualificationsDegree / Diploma in Information Technology or Engineering.Minimum 2 years of field service or maintenance experience.Strong troubleshooting and hands-on technical skills.Good customer service and communication skills.Ability to work independently on-site.Good time management and task prioritization.Basic networking and system knowledge.Experience with CCTV, security, or IT systems is an advantage.Willingness to travel to customer sites.Ready to Drive Growth?If you’re passionate about building strong partnerships and driving sales success in the IT and security technology industry, apply now and be part of our dynamic team!",Full time,,,,2026-02-27,"Paya Lebar, East Region"
90632910,https://sg.jobstreet.com/job/90632910?ref=search-standalone&type=standard&origin=jobTitle#sol=11e71a589283e2c1169baaa1b6c1ecfcaa7fe28d,IT Support Engineer,Search Personnel Pte Ltd ,Information & Communication Technology,Help Desk & IT Support,"Position : System Engineer (IT Support)Location: Tai Seng (2 minutes walk from Tai Seng MRT)Working hours: Monday to Friday (9am - 6pm)Salary (commensurate with experience): Up to $4,500 + Performance Bonus + Staff BenefitsDuration: PermanentIndustry: Food & BeverageMain Responsibilities:Provide support and ensure the stability for POS, Network and SystemsProvide 1st Level troubleshooting for IT hardware and operational systemsManage and ensure effectiveness of Windows and Linux serversEnsure servers are up to date with security patchesMaintaining and upgrading existing infrastructure as requiredCollaborate with vendors, project Leads and users to resolve issues and ensuring solutions are viable and consistentKeep accurate and updated records of IT assets, purchases and leasesRequirements:Bilingual in English and Mandarin to liaise with Mandarin speaking associates in view of business communicationsMinimum Diploma in Computer Science, Business Information Technology or relevant field2 years of relevant experienceL1 network knowledgeEmail to: abby.pang@searchpersonnel.com.sg for more information.Do visit www.facebook.com/search.personnel and https://www.instagram.com/search.personnel for more job listings and career tips!***We do not charge our candidates any referral fee nor bind them with any contract.***Abby PangDeputy Consulting Director (APAC)Reg no.: R2093867EA No: 13C6684Thank you for your interest in this position. Our shortlisting period is 3 working days. Only shortlisted candidates will be contacted for further consideration.If you do not receive communication from us within this timeframe, it's likely that your application has not been shortlisted by our client. In such cases, we recommend that you continue your job search to maximize your opportunities. We wish you all the best and should we have any suitable roles that match your experiences/ qualifications/ preferences, we will reach out to you.",Full time,,"$3,000 – $4,500 per month",,2026-02-28,East Region
90435550,https://sg.jobstreet.com/job/90435550?ref=search-standalone&type=standard&origin=jobTitle#sol=3f6a0b9a1ae257860b484d09cb83ecba5600b399,IT Field Support Engineer - Singapore,"TRT Shared Services, OPC ",Information & Communication Technology,Help Desk & IT Support,"**ONLY APPLICANTS THAT ARE SINAGPOREAN NATIONALS OR ARE SINGARORE PERMANENT RESIDENTS WILL BE CONSIDERED FOR THIS ROLE**Preference is given to those applicants with G50 Access Clearance Forms - These forms are for the Ministry of Home Affairs and Ministry of DefenseRequirements:The AFE must meet at least MSD CAT 2A Security Clearance requirements and possess a minimum of five years of implementation experience with a telecommunications vendor.The candidate should demonstrate expertise in the following areas:4G and 5G telecom call flows and troubleshootingOpenStack and Kubernetes deployment and operationsDeployment of Containerized Network Functions (CNF)Integration of various Network FunctionsTraining and Certification in IT and server storage would be an advantage.Preferably have 4 years up of experience in IT spare parts control & warehouse maintenance.Willing to be assigned on the stated office location, and to travel to TRT offices globally on as needed basis.Primary Job Functions:Manage the spares movement inbound and outbound the warehouseResolution of minor incidents that are raised by our customersAssisting on parts deliveries to Field Engineers & Service Partner Engineers onsite.** Incidents and changes can be related to Servers, tape libraries/drives, storage devices, printers, and various other pieces of equipment.Other responsibilities:Manage spare parts inventory movement and coordinate deliveries.Conduct quarterly stock takes and audits.Perform minor hardware maintenance tasks and conduct proactive audits.Perform quarterly preventive maintenance.Communicate effectively with customers and provide timely updates for service calls.Continuously learn new skills and update internal procedures.Source local service partners and logistics suppliers.Monitor ticket status for resolution and ensure warehouse inventory movement and labeling compliance.Maintain clean and organized work areas, and adhere to ESD and OHS requirements.Required Deliverables:Maintain over 95% accuracy between inventory database and actual warehouse stock.Resolve supported incidents or tickets within SLAs.Ensure prompt, professional, and reliable customer communication.Meet commitments made to customers or reschedule with their approval.Continuously improve technical and non-technical skills.Escalate issues through proper channels in a timely manner.Adhere to company policies.Ensure onsite support availability.Collaborate with the team for local parts sourcingSchedule:Day shiftMonday to FridayWork Location: In person",Full time,,"$5,000 – $6,800 per month",,2026-02-20,East Region
