Job Id,Job URL,Job Title,Company,Job Industry,Job Sub Industry,Job Description,Job Employment Type,Job Minimum Experience,Job Salary Range,Skills,Job Posting Date,Location
89772762,https://sg.jobstreet.com/job/89772762?ref=search-standalone&type=standard&origin=jobTitle#sol=cb139e75d69e626da0b651bca91086b18522cc67,Platform Operations Manager,KrisShop Pte. Ltd. ,Information & Communication Technology,Management,"Company IntroductionKrisShop is the market leader for innovative technology in the Omni-channel e-commerce airlines retail business - KrisShop.com. KrisShop serve millions of consumers and selling destination across the globe and seek to disrupt, delight and deliver products and excellent service through a wide range of marketing innovation, data and analytics solutions.About the RoleAs the Platform Operations Manager, you will oversee the governance, product ownership, marketplace operations, technical integrations and seller onboarding processes of our marketplace platform. This role is critical to ensuring secure, scalable, and high-performing marketplace operations, supporting business growth and maximizing the value of our marketplace investment.Job DescriptionProvide strategic oversight, governance, product and technical leadership for the Marketplace platform.Align platform operations with business objectives and ensure robust seller onboarding processes.Oversee end-to-end operations fulfillment, including order management, payment processing, billing, and issueresolution.Monitor platform performance, identify technical bottlenecks, and implement solutions to optimize uptime andreliability.Collaborate with Product, Engineering, and Business teams to ensure seamless integration between marketplace systems and sellers.Develop and enforce operational policies, SLAs, and best practices to ensure high-quality service delivery.Lead incident management and root cause analysis for operational and technical issues.Collaborate with cross-functional stakeholders to support business growth and marketplace expansion.Ensure compliance with data security, privacy, and regulatory requirements, and drive continuous improvement to enhance platform security, scalability, and seller experience.Job RequirementsBachelor’s degree in IT, Business, or a related field; advanced degree preferred.8+ years of experience in platform operations, product management, or marketplace management.Strong technical background with experience in APIs, system-to-system integration, platform governance, and operations fulfillment.Experience with e-commerce, order management systems, and last-mile fulfillment operations.Demonstrated ability to lead cross-functional teams and manage complex projects.Excellent communication, stakeholder management, and problem-solving skills.Experience with Mirakl or similar marketplace platforms is highly desirable.",Full time,,"$8,000 – $12,000 per month",,2026-01-20,East Region (Hybrid)
89829777,https://sg.jobstreet.com/job/89829777?ref=search-standalone&type=standard&origin=jobTitle#sol=ad673e1aaf27929a97d99349e77dae9aaf9fe9df,Help Desk and Tech Support Executive,67 Pall Mall Singapore Ltd. ,Information & Communication Technology,Help Desk & IT Support,"General Scope of Role:The Help Desk and Tech Support role is the first point of contact for day-to-day technology needs at the club. This is a junior, hands-on role that supports frontline operations through quick troubleshooting, basic systems administration, device issuance, and strong follow-through with external vendors for escalations. The role is intentionally broad. It blends helpdesk support with practical operational tasks such as reporting, data entry, light office administration, and coordination across teams, especially in smaller sites where the local team needs someone who can cover a wide range of support activities. Key Deliverables:Helpdesk and User SupportAct as first-line support for desktop, laptop, POS, network, printer, AV, and application issues.Log, track, and resolve tickets, escalating when needed, and keeping users updated.Provide basic training and user guidance, including simple troubleshooting checklists.Device Issuance and Account AdministrationPrepare accounts, devices, and access rights for new joiners, and manage leavers’ IT offboarding.Support device setup, imaging, basic configuration, and accessory management (headsets, tablets, POS peripherals).Maintain clean records of who has what device, and where it is located.Systems AdministrationInstall and maintain approved software, perform basic patching and updates, and support endpoint security checks.Perform basic administration tasks for approved systems (user setup, password resets, basic configuration changes) within defined permissions.Maintain documentation on local procedures, system configurations, and recurring fixes.Vendor Liaison and EscalationLiaise with external IT Support vendors for escalations, including raising tickets, providing evidence, scheduling calls, and coordinating onsite visits.Ensure issues are followed through to resolution, including post-fix verification with the club teams.Reporting, Data Entry, and Office AdministrationPrepare and run operational reports to support decision-making, including simple weekly or monthly summaries.Support data entry tasks related to systems usage, asset inventory, licensing records, and operational checklists.Provide light office administration support when required, including filing, documentation, meeting coordination, and basic procurement support.Asset and Inventory SupportMaintain accurate inventory of IT assets including hardware and software and support periodic audits.Assist with procurement, deployment, and retirement of IT assets. Business Context:This role is central to ensuring smooth day-to-day club operations by keeping staff productive and systems reliable. It also creates the discipline and documentation needed for the wider Group Technology team and vendors to support the site effectively.Key Attributes:·       1 to 2 years of experience in IT support, helpdesk, technology administration, or an operations support role  with strong tech exposure.·       Hands-on comfort with desktops, laptops, POS devices, basic networking, and troubleshooting in a busy  environment.·       Highly organised, approachable, and calm under pressure, with strong follow-through.·       Comfortable doing a mix of technical and administrative tasks and switching priorities quickly.",Full time,,"$3,000 – $3,800 per month",,2026-01-22,"Orchard, Central Region"
89858153,https://sg.jobstreet.com/job/89858153?ref=search-standalone&type=standard&origin=jobTitle#sol=cd54766a362d94f8dc7df0667860438321473134,IT Executive / IT Administrator,Vin's Automotive Group ,Information & Communication Technology,Help Desk & IT Support,"🟨 Role SummaryVin’s Automotive Group (SGX Listed Catalist Board) is seeking a proactive and detail-oriented IT Administrator to support day-to-day IT operations and internal users across the Group. You will be part of a lean but impactful in-house IT team, providing first-line support while contributing to infrastructure improvements and digital transformation initiatives.The ideal candidate is hands-on, organised, and technically competent, with a strong service mindset to ensure smooth IT operations that support business productivity and growth, in line with our Kaizen (continuous improvement) and Omotenashi (hospitality) values.🟨 Key ResponsibilitiesProvide first-line support for desktops, laptops, printers, mobile devices, and network issues.Perform hardware and software installation, upgrades, and troubleshooting.Manage user accounts, access rights, and IT onboarding for new staff.Maintain IT inventory, asset records, and software licensing compliance.Troubleshoot network, Wi-Fi, VPN (e.g. Sophos), and system connectivity issues.Conduct routine system health checks and ensure data backup procedures are in place.Assist in IT infrastructure improvement and digitalisation projects.Collaborate with internal software teams on system testing and tool integration.Prepare and maintain IT documentation, SOPs, and support records.🟨 Key Performance Indicators (KPIs)Response and resolution time for IT support tickets.System uptime and stability.Accuracy of IT asset and license records.User satisfaction with IT support services.Successful implementation of IT improvement initiatives.🟨 RequirementsDiploma or Degree in Information Technology, Computer Science, or related field.Minimum 1 year of IT support or helpdesk experience.Sound knowledge of Windows OS, Microsoft 365, basic networking, and hardware troubleshooting.Experience supporting PCs, printers, scanners, and mobile devices.Good communication and documentation skills.🟨 Personal TraitsProactive, resourceful, and service-oriented.Organised and able to prioritise tasks in a fast-paced environment.Reliable team player with strong problem-solving skills.Embodies Vin’s values of Kaizen and Omotenashi.🟨 Working Hours5.25 days work weekMonday to Friday: 08.45am – 05.45pmAlternate Saturdays: 08.45am – 12.45pm (5th Saturday required to work)🟨 What We OfferCompetitive salary package.Generous annual leave, birthday, marriage, and compassionate leave.Comprehensive Group Hospitalisation Benefits.Dental claim and daily lunch provided.Annual performance-based bonus.Professional training and career development opportunities.Supportive and collaborative working environment.🟨 About UsVin’s Automotive Group is a leading one-stop automotive solutions provider in Singapore, offering integrated services in car sales, insurance, financing, leasing, and aftersales. With over two decades of industry presence, we are committed to innovation, service excellence, and continuous improvement through Kaizen and Omotenashi.",Full time,,"$2,500 – $3,500 per month",,2026-01-23,"Bishan, Central Region"
89713159,https://sg.jobstreet.com/job/89713159?ref=search-standalone&type=standard&origin=jobTitle#sol=c1de94bf614b2591232084c0f2fd720e3edeef9b,IT Support Officer/ Executive,TWG Tea Company Pte Ltd ,Information & Communication Technology,Help Desk & IT Support,"RESPONSIBILITIES:Reports to IT ManagerAbility to establish priorities, work independently, and be accountable to reporting supervisorsResponsible for providing helpdesk and day-to day support to users and managementSupport users in all IT related matters, including infrastructure, networking, ERP, POS, CRM, eCommerce, etcAssist in induction of new joinersSupport project team in testing and documentationInstall, configure, testing, training and support of deployed software solutionProvide clear and detailed documentation, manuals and technical reports, building up knowledge base and troubleshooting guidesREQUIREMENTS:Diploma / Degree in Computer Science, Software engineering or other similar disciplines.Minimum 1 year of experience in L1/ L2 IT supportKnowledge in scripting, Store Opening, POS, ERP projects will be of added advantageExperience in ITIL, JIRA, Microsoft Planner, Sharepoint, M365, Teams will be of added advantageTeam Player with strong communication and documentation skillsApplicants should be fluent in written and spoken Chinese & English (to liaise with Chinese speaking associates and documentation)Only shortlisted candidates will be notified.Please apply with a detailed resume indicating reasons for leaving, last drawn salary, expected salary and date of availability.",Full time,,,,2026-01-16,"Others, Central Region"
89770828,https://sg.jobstreet.com/job/89770828?ref=search-standalone&type=standard&origin=jobTitle#sol=5315ad9d131a86bf3f973d86deaaf829e492674b,Information Management Officer,IMF - Singapore Regional Training Institute,Information & Communication Technology,Help Desk & IT Support,"The International Monetary Fund (IMF) – Singapore Regional Training Institute (STI), a joint venture of the IMF and the Government of Singapore, provides training via courses, seminars and workshops in macroeconomics and related subjects to mid- to senior-level officials from 39 Asia-Pacific countries.Within the limits of delegated authority, the Information Management Officer undertakes the following duties and responsibilities. Serves as the systems administrator with responsibility for administering, maintaining, and protecting IT systems (computer hardware and software applications, IT network, servers, workstations support and web/internet applications).Provides guidance on the acquisition of modern technology, while ensuring compatibility with existing systems.Prepares and maintains the IT, audio-visual and security system operating and capital budgets.Provides technical system support to end users such as staff, participants, lecturers, and staff, while ensuring that all IT assets are effectively protected, and high degrees of system availability are achieved.Manages training facilities and functionality, including lecture rooms, audio-visual systems, telephone systems, and security systems.Maintains the STI website content for accuracy and updates the information posted on the website. Coordinates with and collects information from user communities and relevant stakeholders.Supports internal and external communication through digital media in collaboration with STI’s communication group.Possesses the ability to multitask seamlessly and respond promptly to any IT issues with a sense of urgency.Education: Diploma or Bachelor’s Degree in Information Technology, Computer Science, Computer Engineering, or equivalent, preferably with experience in network and database management.Experience: 3 or more years of relevant experience.Skills: Knowledge of system integration and experience in providing end-user support. Extensive knowledge and direct practical experience in Windows server, Windows Operating System, Video/Audio systems, Microsoft Office applications, particularly PowerPoint, Excel, Word, Access, OneDrive, MS Teams. Knowledge of asset inventory management practices and tools. Knowledge of server management and programming skills will be an advantage.Personal qualities needed include good people skills and the ability to execute assignments accurately and reliably under time pressure. Strong project management and business-process management skills are desired. Strong analytical and troubleshooting abilities in resolving problems. Ability to work independently as well as part of a team with strong organizational skills and attention to detail.Language Requirements: Effective communication skills in English, both written and oral, to convey complex IT and administrative technical issues concisely to management and staff.Interested candidates should send their (i) curriculum vitae and cover letter accompanied by (ii) electronic copies of diploma and/or degree, and (iii) three professional references with contact details.",Full time,,,,2026-01-20,"Downtown Tanjong Pagar, Central Region (Hybrid)"
89532904,https://sg.jobstreet.com/job/89532904?ref=search-standalone&type=standard&origin=jobTitle#sol=5e8677d821429dfbde8270863a3c38f4e3d26abb,IT Support Executive (Based in Singapore office),Madsoft Solutions Sdn Bhd ,Information & Communication Technology,Help Desk & IT Support,"Responsibilities:-Primary duties-Troubleshoot hardware/software issues on virtual server, windows server, network connectionResponsible for server preventive maintenance, back-up procedures to ensure that servers are functioning to meet user needsPrepare & update all system documentation, backup proceduresSecondary duties:-Provide technical support on accounting and inventory solutionInvestigate, troubleshoot, and provide solutions to end user Requirements:Diploma or Degree in Information Technology or equivalentExperience with setup & maintenance of windows servers, virtual machines (Citrix), remote desktop, router, Fortinet firewallExperience in technical support of accounting or inventory software will be an advantageStrong communication and interpersonal skillsMotivated in problem solvingAble to work as a team and independently",Full time,,"$3,300 – $4,500 per month",,2026-01-08,"Paya Lebar East, East Region"
89684348,https://sg.jobstreet.com/job/89684348?ref=search-standalone&type=standard&origin=jobTitle#sol=011e4ab7a839fd906f5564b80134d48bf3ce049f,IT System Analyst (Entry Level),ETHOZ Capital Ltd ,Information & Communication Technology,Business/Systems Analysts,"Key ResponsibilitiesAssist in software development, enhancement and maintenance of internal systems.Assist in gathering and documenting business and system requirements for IT projects.Support IT projects related to:AI systemsProcess automation and workflow optimizationSystem upgrades, migrations and enhancementsData analytics and reporting initiativesParticipate in project meetings, workshops and discussions with stakeholdersHelp prepare project documentation such as:Requirement specificationsProcess flows and diagramsTest cases and user guidesAssist in system testing, user acceptance testing (UAT), and issue trackingProgressively move into data analytic role once gathered sufficient skillset and exposureCoordinate with vendors or internal IT teams under guidanceLearn and apply best practices in system analysis, project management and IT governance Job Requirements:·       Bachelor's Degree in Computer Science, Information Systems, or a related field·       Strong analytical and problem-solving skills·       Good written and verbal communication skills·       Ability to organize information and document processes clearly·       Willingness to learn new technologies and business domains",Full time,,,,2026-01-15,"Bukit Batok, West Region"
89671194,https://sg.jobstreet.com/job/89671194?ref=search-standalone&type=standard&origin=jobTitle#sol=72dd9ad72791a179520ae62088ed810df32a4871,IT Manager (Junior) / Assistant IT Manager,Kimly Food Manufacturing Pte Ltd ,Information & Communication Technology,Management,"Key ResponsibilitiesMaintain and support IT infrastructure, networks and connectivityCoordinate with vendors on hardware, network and IT services.Support IT security, access controls, and basic IT governance requirements.Assist in system rollouts, and IT projects.RequirementsDiploma or Degree in IT, Computer Science, or related field.3–5 years of relevant IT experience, including HQ network and infrastructure support,Hands-on knowledge of networks and IT support operations.Basic understanding of business applications (e.g. accounting, HR, inventory systems).Able to manage vendors and support users in a fast-paced environment.Independent, practical, and service-oriented.Junior managerial role with growth potential.Additional InformationJunior managerial role with growth potential.",Full time,,"$5,000 – $7,500 per month",,2026-01-15,"Woodlands, North Region"
89817052,https://sg.jobstreet.com/job/89817052?ref=search-standalone&type=standard&origin=jobTitle#sol=d993a0b64fabc730a658fedf57aeb7ab38f0b3db,Senior IT Support Officer,Thome Ship Management Pte Ltd ,Information & Communication Technology,Networks & Systems Administration,"Overall Purpose of JobThe IT Support Officer is responsible for providing high-level technical support for office IT operations, including managing IT inventory, handling ticketing systems, and supporting end-users. This role focuses primarily on IT support functions while having some exposure to server, network, and firewall administration, which will be an advantage.Key ResponsibilitiesOffice IT Support Responsibilities:Provide Tier I and Tier II IT support for end-users, ensuring timely resolution of technical issues.Install, configure, and maintain office IT equipment, including desktops, laptops, printers, and scanners.Troubleshoot hardware and software issues across various platforms.Maintain Video Conference systems and other office communication tools such as 3CX and MS Teams.Create and maintain IT support documentation and user guides.Inventory & Ticketing System Management:Maintain and track IT assets, ensuring accurate inventory records.Handle IT procurement, liaising with vendors for office equipment and software.Manage the IT ticketing system, ensuring incidents and service requests are logged, tracked, and resolved efficiently.Generate reports on IT support metrics and inventory status.Basic Server, Network, Wi-Fi & Firewall Exposure (Advantageous):Assist in basic Windows server user account management and troubleshooting.Support day-to-day network connectivity and Wi-Fi performance issues.Perform basic firewall monitoring and assist in security-related tasks.Collaborate with senior engineers to gain exposure to IT infrastructure projects.Required Competencies & QualificationsEducation & Certifications:Diploma or Bachelor's degree in Computer Science, Engineering, Information Technology, or a related field.ITIL certification or similar service management framework knowledge is an advantage.Basic certifications in Microsoft, Networking, or IT Support (e.g., CompTIA, Microsoft Fundamentals) are a plus.Experience & Skills:Minimum 3 years of experience in IT support, including hardware, software, and network troubleshooting.Strong experience in office IT support, including setup and maintenance of office hardware and software.Experience in managing IT inventory and procurement processes.Proficiency in handling ticketing systems and IT service management tools.Basic knowledge of Windows servers, networking, Wi-Fi, and firewall management is a plus.Strong problem-solving skills with the ability to troubleshoot technical issues effectively.Good communication and interpersonal skills to support end-users and collaborate with IT teams.Ability to work independently and escalate complex issues when necessary.General RequirementsExperience working in a multinational or multicultural team is an advantage.Strong collaboration skills and ability to interact with different levels of the organization.Self-motivated and eager to develop technical expertise.Willing to travel occasionally for onsite support and training.Willing to go onboard vessel when required.",Full time,,,,2026-01-21,"Raffles Place, Central Region"
89683436,https://sg.jobstreet.com/job/89683436?ref=search-standalone&type=standard&origin=jobTitle#sol=9b40dd71b56f9945b29c25612fe5fc7290b037f5,Assistant IT Manager,Takenaka Singapore Pte. Ltd. ,Information & Communication Technology,Management,"We are looking for an experienced IT Assistant Manager to join our team. The Assistant IT Manager will be expected to lead the IT operations for the Head Office and multiple project sites. He/She will be required to manage a team of helpdesk support staff and will be given the opportunity to work on large-scale infrastructure setups. The position will report directly to the Head of Department.Duties and ResponsibilitiesDesign, implement, and maintain network systems (LAN/WAN, VPN) for the head office and project sites. Oversee server administration, storage, and backup solutions.Plan and deploy full IT infrastructure for new project sites, coordinating with contractors and vendors for timely setup.Develop and enforce IT policies, SOPs, and security standards. Ensure compliance with company and regulatory requirements.Manage and mentor 4 outsourced IT Helpdesk staff. Monitor service levels and ensure timely resolution of IT issues.Manage IT procurement, vendor contracts, and licensing. Maintain accurate inventory of IT assets across all sites.Implement security measures to protect company data. Conduct regular audits and vulnerability assessments.Provide technical support for hardware, software, and network issues.Be available for critical incidents and occasional non-office hours work.RequirementsMinimum 5 years of experience as an IT Assistant/Manager roleBachelors Degree in Information Technology, Computer Science and/or related fieldsStrong technical expertise in IT infrastructure (networking, servers, cloud), governance, SOP development, and cybersecurity best practicesExperience in construction or project-based environments will be an advantageProven leadership and team management skillsFamiliarity with Microsoft 365, ERP systems, and project collaboration toolsAbility to handle multiple projects and work under tight deadlinesWillingness to work outside of office hours when requiredOther InformationLocation: East, Singapore (Changi Business Park)Working Hours: Monday to Friday",Full time,,"$5,000 – $7,000 per month",,2026-01-15,"Changi, East Region"
