Job Id,Job URL,Job Title,Company,Job Industry,Job Sub Industry,Job Description,Job Employment Type,Job Minimum Experience,Job Salary Range,Skills,Job Posting Date,Location
87018578,https://sg.jobstreet.com/job/87018578?ref=search-standalone&type=standard&origin=jobTitle#sol=6b0ed568268c2a70b89657821b03727faee27249,"Data Analyst Intern - Customer Service Chatbot, Regional Operations (Spring...",SHOPEE SINGAPORE PRIVATE LIMITED,Information & Communication Technology,Management,"The Operation teams at Shopee covers the operational end-to-end process, from when the buyer searches for a product listed on the Shopee platform, to the moment the buyer receives the products. The team analyses and monitors operational KPIs across the region and conducts root cause analysis when operation performance fluctuates. The Operations team comprises Customer Service, Payment, Listings, Warehouse, Logistics, Seller Operations and Fraud.
Job Description:

Perform data analysis to deep dive and uncover gaps in Chatbot in order to improve Chatbot KPIs
Perform ad-hoc problem solving
Support chatbot solution enhancements

Requirements:

Currently pursuing a degree in Business, Business Analytics, Data Analytics relevant disciplines
SQL / Python skills
Strong Business acumen
Strong problem solving skills
Excellent communication skills (written and verbal)
Self-motivated & has the passion to work in a fast-paced and dynamic environment
Demonstrated ability to learn fast, handle multiple tasks and meet deadlines
Full-time interns preferred (3-6 months)
Part-time interns who can commit at least 3 working days a week are also welcome to apply
","Full time, Part time",,,,2025-09-06,Singapore
86927792,https://sg.jobstreet.com/job/86927792?ref=search-standalone&type=standard&origin=jobTitle#sol=b8b7ba2a80b9e47b149b9c2ea4f2915c17d7aaf1,IT Support Executive,NAM HO TRAVEL SERVICE (SINGAPORE) PRIVATE LIMITED ,Information & Communication Technology,Help Desk & IT Support,"Responsibilities:- Provide level 1 & 2 technical support (onsite and remote) to end-users on hardware and software-related in office and roadshow setting up , printer, network and other IoT- Resolve or coordinate the resolution of issues with onsite and remote staffs or the respective vendors- Collaborate with HR for on-boarding and off-boarding of staff’s IT issued items, including assist in the setup and deployment of new hardware and software, manage user accounts (creation, deletion and updates), and email configurations- Provide administrative support as needed, including non-IT-documentation and data entry -Monitor and manage IT inventory, ensuring that all equipment is accounted for and properly maintained.Requirements:- Minimum Diploma in Information Technology. Fresh graduates are also welcome.- Minimum 3 years of experience in IT support or similar role-Must be well versed in networking & firewall (e.g. Frontinet and VPN)- Strong problem-solving and analytical skills.- Ability to track multiple ongoing work-streams and meet deadlines.- Proficient in Microsoft Office, Microsoft 365 admin - Must be able to support company’s roadshows and trade fairs",Full time,,"$3,000 – $3,500 per month",,2025-09-03,Central Region
87006365,https://sg.jobstreet.com/job/87006365?ref=search-standalone&type=standard&origin=jobTitle#sol=660f4192a030c834b077106dd968c87e11a4b258,IT Executive (Desktop Support),UEMS Solutions Pte Ltd ,Information & Communication Technology,Help Desk & IT Support,"Job DescriptionProvide IT support for desktop/mobile/tablet users to resolve issues reported.Provide assistance and support to troubleshoot IT related problems including Email, user accounts, Printer-Scanner, Mobile device, App installation and other related support.Undertake routine preventive measures and installation of software on company devices.Liaise with IT vendors to ensure timely and quality service delivery based on agreements.Provide day-to-day IT product support operations by timely responding to user queries by telephone/email/text.Perform data configuration role for setup of company product for new/current project sites.User training and IT documentation.Perform ad-hoc duties related to IT Support when assigned by the reporting manager.Requirement2 years in IT support to end users on desktop/laptops on Windows, mobile devices on Android/iOSExperience with support on MS office, Outlook, mobile applications etc",Full time,,,,2025-09-06,North-East Region
86912291,https://sg.jobstreet.com/job/86912291?ref=search-standalone&type=standard&origin=jobTitle#sol=397d007c3e46921da0f383faff69a451e02ee8a6,Business Analyst,Singapore Cancer Society ,Information & Communication Technology,Business/Systems Analysts,"Purpose of the Role:Reporting to the Head of Digital & IT, this role will play a key role in the Digital Solution and IT department, acting as the bridge between business users and technical teams. This role carries end-to-end accountability for requirements gathering, vendor delivery, application lifecycle management, and compliance oversight. The role will collaborate across departments to ensure systems align with organisational goals and user needs.Additionally, they will play a key role in decision-making processes and hold authority in managing vendors, alongside overseeing ongoing application maintenance.this role will drive SCS’s digital transformation, IT strategy, and governance. He/she will ensure IT alignment with business goals, oversees digital projects, manages risks and budgets, and maintains robust IT infrastructure and cybersecurity. He/she will foster innovation and seamless system integration to support SCS’s mission through technology.Key Responsibilities:1.      Digital Transformation InitiativesLead the discovery and documentation of business and functional requirements for digital systems across clinical, community, and corporate service areas.Map current and future-state processes, identify gaps, and propose improvements to enhance client, volunteer, and donor experiences.Facilitate user workshops and cross-functional discussions to gather insights and drive alignment.2.      System Implementation & IntegrationOwn the application lifecycle post-implementation, including maintenance, upgrades, and enhancements.Support system configuration, user acceptance testing (UAT), data migration, and deployment activities.Ensure integration with government systems and internal platforms where relevant.3.      Application Maintenance & Vendor ManagementManage vendor relationships, ensuring contractual deliverables, service levels, and performance metrics are met.Chair regular vendor review meetings, escalate issues through formal governance channels, and approve corrective actions.Monitor and ensure adherence to Service Level Agreements (SLAs) for application performance and issue response.Maintain a clear log of issues, coordinate timely resolutions, and provide regular updates to stakeholders.4.      Stakeholder Engagement & Change ManagementSupport organisational change management efforts by translating technical solutions into user-friendly processes.Work with end users to ensure system adoption and continuous feedback for improvement.Coordinate with internal departments for training, rollout planning, and user support.5.      Governance, Compliance & Continuous ImprovementEnsure all systems and processes comply with data privacy regulations, including PDPA and HIB requirements.Serve as the accountable owner for system compliance audits and regulatory reporting.Document business rules, workflows, and governance processes to maintain system integrity and accountability.Leverage data insights to drive continuous improvement in digital service delivery.Criteria:A degree in Computer Science, Computer Engineering, or a related discipline with minimum 7 years of relevant working experience in IT, digital transformation, or related fields.Prior experience in social service, healthcare, or non-profit environments will be beneficial but not mandatory.Familiarity with cloud-based systems, integration approaches, and data governance practices is an advantage.Strong skills in business process mapping, requirements gathering, and solution documentation.Ability to work independently and collaboratively with both technical and non-technical stakeholders.Excellent communication, collaboration, and change management skills.Ability to understand and interpret requirements leading to technical implementation.",Full time,,,,2025-09-03,"Outram, Central Region (Hybrid)"
86775457,https://sg.jobstreet.com/job/86775457?ref=search-standalone&type=standard&origin=jobTitle#sol=f308b2953111d0f2e2af394870e61f2f77c4cb78,Application Support Specialist,Assurance Technology Pte Ltd ,Information & Communication Technology,Help Desk & IT Support,"Job ResponsibilitiesPlan and carry out new setup Provide guidance to application userProvide application trouble-shootingLog, escalate and follow through with issue raise by usersSupport in the testing of new application and enhancement patchesConduct training for users on the use of the applicationJob RequirementsNITEC/Diploma in IT or relevant disciplinePossess good communication & interpersonal skillsPatient, polite, friendly and helpful personalityPositive attitude, dynamic, resourceful and independent Able to cope with fast paced-environmentKnowledge of Microsoft SQL will be an advantageJunior/entry level are welcomed. Training will be providedSingaporean onlyCandidate require a work pass need not to apply",Full time,,"$2,500 – $3,750 per month",,2025-08-28,"Jurong East, West Region"
86564818,https://sg.jobstreet.com/job/86564818?ref=search-standalone&type=standard&origin=jobTitle#sol=1cf62ac278585457b9beb634f1a55223f04ee27a,IT Support,AZNET PTE LTD ,Information & Communication Technology,Help Desk & IT Support,"Job Descriptions:Provide onsite support to customers including troubleshooting, attending to break down calls and resolving their area of concernDiagnose and resolve technical problems and issues reported by customersMaintain essential IT operations, including operating systems, IT infrastructure, security tools, applications, servers, email systems, laptops, desktops, software, and hardware (servers, network switches, firewalls, wireless)Any other ad hoc tasks as required.Job Requirements:A minimum of an ITE qualification in Computer Science, Information Technology, or a related field, those who possess a Diploma or Bachelor's Degree in a related field are welcome.Able to work on rotation basis - including Saturday, Sunday and PH (4 days work a week)Proficient in English (spoken & written)Good command of basic IT knowledge and basic networkingEntry levels are welcome to applyImmediate vacancy available",Contract/Temp,,,,2025-08-19,"Khatib, North Region"
87019094,https://sg.jobstreet.com/job/87019094?ref=search-standalone&type=standard&origin=jobTitle#sol=f8fac7ed87c8aa552c5644e3122a4dc2dcdcdafe,IT Intern,Safran Helicopter Engines,Information & Communication Technology,Help Desk & IT Support,"Company

Safran Helicopter Engines Asia Pte. Ltd.
safrangroup.com

Designation
IT Intern
Date Listed
07 Jul 2025
Job Type

Entry Level / Junior Executive
Intern/TS

Job Period
From Aug 2025, For At Least 3 Months
Profession

 IT / Information Technology
Industry

 Aerospace
Location Name
11 Seletar Aerospace Link, Singapore
Address
11 Seletar Aerospace Link, Singapore 797959
Map

Allowance / Remuneration
$800 - 1,500 monthly

Company Profile
Safran Helicopter Engines is the world’s leading manufacturer of rotorcraft turbines and the only one dedicated exclusively to this market. Operating worldwide, it employs 6,100 people and has more than 2,500 customers in 155 countries, and 21,500 engines in service. 
Job Description

Assist the IT department to deliver company goals and objectives. Responsibilities include the following areas:
Reports directly to the Systems Administrator (IT Internship Mentor) and part of member of IT department.

Development/maintenance of WorkFlowGen (WFG) BPM software to digitalise manual processes in the company digitalisation roadmap.
Interface between Safran HE Corporate (France) WFG Team and Safran HE Asia to escalate WFG related problems to higher level expert level for resolution.
Provide guidance and mentorship to end-users for company or group-wide new WFG initiations.
Application development and supports for all corporate software systems in the areas of SAFRAN SharePoint/Inshare and MS Excel VBA.
Infrastructure management supports including server administration, network, email, domain, internet access, tele-communication and audio & video devices.
Desktop environment management, PC setup and end-user support SHE Asia and SAFRAN Singapore.
IT Service management in IT incident logging and monitoring from opening of incident ticket to closure.
Support SAFRAN group project in testing and deployment.
Any ad hoc tasks which may be assigned by IT department from time to time.

Experience and Skill requirement

Knowledge of network, infrastructure, applications and emerging technologies
Good analytical and problem-solving skills
Excellent communication skills
Team player
Independent, self-motivated and resourceful individual
Able to follow instructions and capable of taking initiative sensibly as needed

Programming language

C#
JavaScript
.NET
HTML
CSS
SQL


Application Instructions
Please apply for this position by submitting your CV to abigail.ng@safrangroup.com
Kindly note that only shortlisted candidates will be notified.
Apply for this position",Full time,,,,2025-09-07,"Seletar, North-East Region"
86772695,https://sg.jobstreet.com/job/86772695?ref=search-standalone&type=standard&origin=jobTitle#sol=fa76c600ed547f8456cd32a1dd20b5c06a61cea5,IT System Administrator,BAN LEONG TECHNOLOGIES PTE. LTD. ,Information & Communication Technology,Networks & Systems Administration,"Key Responsibilities:Design, develop, and implement IT policies and procedures to ensure data accuracy, security, and compliance with regulations.Evaluate and address business requirements, considering outsourcing versus in-house solutions and developing partnerships with IT suppliers and vendors.Provide technical support and back-up during incidents, ensuring timely resolution.Translate business needs into system solutions to ensure the long-term supportability of IT architecture.Prepare reports and documentation for senior stakeholders based on past incidents and evaluations.Manage all aspects of IT systems, including hardware, software, networks, and end-user equipment to ensure stable operations.Provide help desk and technical support to on-site and remote employees, including subsidiary IT systems.Conduct user acceptance tests on new or upgraded equipment and perform scheduled system tests.Monitor and manage the security of IT assets, data, network access, and backup systems, and supervise audits to verify security.Ensure the availability of application systems to support business operations and measure IT performance across various domains.Research and recommend improvements to existing infrastructure and manage the IT budget to ensure cost-effectiveness.Maintain inventory of hardware, software, and other IT supplies.Manage employee onboarding and offboarding IT processes.Recommend improvements for the organization's IT systems.Implement enhancements or modifications to IT tools and processes.Requirements:Degree or Diploma in Computer Science or Information Technology relevant disciplines with at least 2 - 3 years working experience.Good hands-on knowledge in network, Microsoft Active Directory, Microsoft 365, CCTV and Fortigate firewall.Excellent communication skills, positive attitude, and ability to work effectively in a team.",Full time,,,,2025-08-28,East Region
87001730,https://sg.jobstreet.com/job/87001730?ref=search-standalone&type=standard&origin=jobTitle#sol=9020b875c9fedae6070a7e9a21ea5d30e16e6607,IT System Administrator,Gates PCM Construction Ltd. ,Information & Communication Technology,Networks & Systems Administration,"IT System AdministratorWorking Location : Macpherson Road (Walking distance from Tai Seng MRT)Working Hours : 9:00am - 6:00pm (Monday - Friday)ResponsibilitiesAdministers, manage company’s IT systems, applications and infrastructure such as network, firewalls, printers, servers, user workstations, ERP system, software licenses and subscriptions.Managed and perform setup & implementation of IT infrastructure at site offices from ISP subscription and arranging Internet installations to setting up network devices (firewalls, switches and routers) and users PC and laptops.Managed the setup and configuration of staff remote access to the servers hosted in the head office by creating VPN and WebDav connections from the firewall device.Coordinates and communicate to respective people involved on each project in relation to the IT requirements needed and for me to be able to forecast and come up with the proposed budget for the devices.Perform monitoring of IT Infra's health and performance as well as checking regularly backups for servers and PC. Installs necessary updates when needed.Manages and perform the setup and configuration of new computers for staff use.Key role in proposals and implementation of solutions that can help improve the company’s security.Manage and supervise IT department personnel on our overseas site offices.Liaise and follow-up ticket cases on our ERP system issues to the vendor.Administers Microsoft Office subscriptions via Exchange Online. Responsible for users email account creation, maintaining license allocations including license for Teams, license renewals, providing added security on emails, provide spam and phishing awareness to end-users.Provide technical, software and hardware support to IT related issues raised by office staff.Qualifications:Diploma / Degree in Computer Science, IT, or related fieldAt least 3 years of working experience in system administrationProficient in Microsoft Office skills, i.e, Excel, Words and PowerpointIndependent and initiative to develop and drive continuous improvement programsStrong project management skills, particularly in migration scenarios and vendor managementWilling to work in the field and provide remote standby support outside of regular office hours, if required.",Full time,,,,2025-09-06,"Tai Seng, North-East Region"
86807025,https://sg.jobstreet.com/job/86807025?ref=search-standalone&type=standard&origin=jobTitle#sol=2d5748f552b9b7ccd8ff7df3089d9d3805b41850,IT Helpdesk,CYBERSPROUT PTE. LTD. ,Information & Communication Technology,Help Desk & IT Support,"Job RequirementsMinimum a Diploma in Information Technology or equivalent.Minimum 2 years of experience in basic hardware, software, and network administration/troubleshooting, or equivalent training and/or education are preferred.Minimum 2 years of experience with Windows 7/8/10, Mac OS and related hardware.Knowledge of Mac and pc hardware, printers, scanners, computer peripherals.Proficient in Microsoft Office 365 (Word, Excel).ITIL certification / knowledge will be a huge plus.Job ResponsibilitiesDuties would primarily consist of maintaining IT assets (internal and external) in operational state, maintaining IT documentation for ongoing IT projects in actual state, assisting colleagues who are experiencing any procedural or operating difficulty with the use of IT applications, equipment, or services and ensuring that an effective solution of the problem is provided to the user.In this role, you will be responsible for administration and internal support of the Company’s information assets.Provides support for Information Technology products and services, including answering questions, troubleshooting problems, instructing colleagues about software or hardware features and functionality.Escalates problem to other IT staff if it cannot be solved or requires involvement of other colleagues. Software DevelMaintain Internal Ticketing System as well as monitoring internal systems to reduce and downtime that would affect the company’s performance.Documents internal procedures and keeps IT department activity and reference documentation updated. Keeps track of internal projectsTroubleshoots and installs printers, PC's, mobile devices, and other technology-based devices.Manages and tracks multiple IT-related contracts including domain names leases, SSL certificates, other services.Prepares monthly reports regarding payments to contractors.Maintains inventory of all equipment, software, and software licences.Maintains enquiries to contractors related to different IT issues or requests.Configuring of new hire workstation eg. email configuration, vpn and creating account access.Escalates problem to corresponding IT unit and tracks resolution till problem is completely resolved.",Full time,,"$3,000 – $3,500 per month",,2025-08-29,"Pasir Panjang, Central Region"
